time,load_shortfall_3h
2018-01-01 00:00:00,7835.87514980727
2018-01-01 03:00:00,44.596271310654394
2018-01-01 06:00:00,-583.7385110491165
2018-01-01 09:00:00,3149.259982143378
2018-01-01 12:00:00,7420.0111256883865
2018-01-01 15:00:00,4750.549340570676
2018-01-01 18:00:00,7569.774747005879
2018-01-01 21:00:00,6913.2866715382315
2018-01-02 00:00:00,8106.174522990234
2018-01-02 03:00:00,2300.613797786999
2018-01-02 06:00:00,1873.333058089857
2018-01-02 09:00:00,5852.661539412809
2018-01-02 12:00:00,9837.107963535946
2018-01-02 15:00:00,9042.151749375553
2018-01-02 18:00:00,9826.555090900689
2018-01-02 21:00:00,9432.788039885116
2018-01-03 00:00:00,10342.693498808449
2018-01-03 03:00:00,2193.957508708512
2018-01-03 06:00:00,1963.8042334788859
2018-01-03 09:00:00,6914.053698433452
2018-01-03 12:00:00,7129.105921310128
2018-01-03 15:00:00,5684.449886531407
2018-01-03 18:00:00,4291.700462437586
2018-01-03 21:00:00,6729.906912426221
2018-01-04 00:00:00,6818.31347214581
2018-01-04 03:00:00,608.4975237931496
2018-01-04 06:00:00,541.4301996081596
2018-01-04 09:00:00,5915.210122824073
2018-01-04 12:00:00,6556.408262538844
2018-01-04 15:00:00,6033.199842366841
2018-01-04 18:00:00,5705.773631466487
2018-01-04 21:00:00,5764.64504367363
2018-01-05 00:00:00,5784.808688417243
2018-01-05 03:00:00,-44.159209585574814
2018-01-05 06:00:00,-259.9163083539435
2018-01-05 09:00:00,3820.8213927770935
2018-01-05 12:00:00,5975.081580597372
2018-01-05 15:00:00,5987.511979541652
2018-01-05 18:00:00,5021.385927934574
2018-01-05 21:00:00,6069.72026658038
2018-01-06 00:00:00,8557.771767015862
2018-01-06 03:00:00,9949.008189645274
2018-01-06 06:00:00,8344.67677903232
2018-01-06 09:00:00,10712.468642529246
2018-01-06 12:00:00,12201.780451810284
2018-01-06 15:00:00,11218.384652164534
2018-01-06 18:00:00,10308.616775616409
2018-01-06 21:00:00,10822.677226567184
2018-01-07 00:00:00,11009.132107876647
2018-01-07 03:00:00,7718.8655110570335
2018-01-07 06:00:00,7621.732333900022
2018-01-07 09:00:00,9968.37486061621
2018-01-07 12:00:00,9626.534644014057
2018-01-07 15:00:00,14471.279042362052
2018-01-07 18:00:00,10829.020745163854
2018-01-07 21:00:00,12768.355080010071
2018-01-08 00:00:00,13169.04666960051
2018-01-08 03:00:00,10348.89198965538
2018-01-08 06:00:00,8693.31517998802
2018-01-08 09:00:00,10916.613973315705
2018-01-08 12:00:00,12298.662283039625
2018-01-08 15:00:00,14764.247178395335
2018-01-08 18:00:00,12591.452644755449
2018-01-08 21:00:00,16309.871379851165
2018-01-09 00:00:00,14749.424555603693
2018-01-09 03:00:00,11118.902907150783
2018-01-09 06:00:00,11324.62789105962
2018-01-09 09:00:00,11607.174553661413
2018-01-09 12:00:00,16304.847108872016
2018-01-09 15:00:00,14793.66480194014
2018-01-09 18:00:00,12285.808470413705
2018-01-09 21:00:00,14521.560520866173
2018-01-10 00:00:00,12872.62541662494
2018-01-10 03:00:00,8858.284645129117
2018-01-10 06:00:00,9345.73042209821
2018-01-10 09:00:00,10852.627438856354
2018-01-10 12:00:00,14959.331678447264
2018-01-10 15:00:00,14135.70832247006
2018-01-10 18:00:00,13595.363263638663
2018-01-10 21:00:00,13491.657264701873
2018-01-11 00:00:00,12395.302651851336
2018-01-11 03:00:00,9422.462361899534
2018-01-11 06:00:00,6143.361990077596
2018-01-11 09:00:00,11471.487280556392
2018-01-11 12:00:00,12743.110332904938
2018-01-11 15:00:00,12544.35665477391
2018-01-11 18:00:00,12897.66582462927
2018-01-11 21:00:00,15585.321855444266
2018-01-12 00:00:00,16777.722167719112
2018-01-12 03:00:00,12172.038910610452
2018-01-12 06:00:00,11471.100670684047
2018-01-12 09:00:00,14315.395421959585
2018-01-12 12:00:00,17543.539264940475
2018-01-12 15:00:00,19874.839080900103
2018-01-12 18:00:00,17650.424276548343
2018-01-12 21:00:00,19735.942859940715
2018-01-13 00:00:00,18504.140791972404
2018-01-13 03:00:00,4908.349006223154
2018-01-13 06:00:00,3127.011305229488
2018-01-13 09:00:00,9188.788238610185
2018-01-13 12:00:00,12492.680001299284
2018-01-13 15:00:00,13645.181409805858
2018-01-13 18:00:00,11323.543512104015
2018-01-13 21:00:00,12111.344739312915
2018-01-14 00:00:00,8840.879343497647
2018-01-14 03:00:00,2071.817068733749
2018-01-14 06:00:00,1370.305941484068
2018-01-14 09:00:00,6093.237046787448
2018-01-14 12:00:00,6317.705328626033
2018-01-14 15:00:00,7419.811246560062
2018-01-14 18:00:00,7510.509258074084
2018-01-14 21:00:00,10013.11254801584
2018-01-15 00:00:00,11063.801840713517
2018-01-15 03:00:00,5779.361754437192
2018-01-15 06:00:00,3758.636878491802
2018-01-15 09:00:00,12158.998633079362
2018-01-15 12:00:00,13744.12315277248
2018-01-15 15:00:00,12841.480809046974
2018-01-15 18:00:00,9702.347779790678
2018-01-15 21:00:00,11583.26824195631
2018-01-16 00:00:00,11139.473055415187
2018-01-16 03:00:00,4269.244536359343
2018-01-16 06:00:00,2065.8284283124585
2018-01-16 09:00:00,9851.78524139145
2018-01-16 12:00:00,13873.240470018502
2018-01-16 15:00:00,9740.723535464875
2018-01-16 18:00:00,11417.90997973213
2018-01-16 21:00:00,9973.568728078826
2018-01-17 00:00:00,12443.830654178402
2018-01-17 03:00:00,4037.7027233952003
2018-01-17 06:00:00,4351.722123474067
2018-01-17 09:00:00,13349.30309643474
2018-01-17 12:00:00,14692.858246884482
2018-01-17 15:00:00,10353.868992699636
2018-01-17 18:00:00,12707.403880534323
2018-01-17 21:00:00,15566.439848954582
2018-01-18 00:00:00,15322.346898792608
2018-01-18 03:00:00,8220.4013576386
2018-01-18 06:00:00,7207.881042443507
2018-01-18 09:00:00,14589.698434792883
2018-01-18 12:00:00,16428.128073768556
2018-01-18 15:00:00,14356.568470065944
2018-01-18 18:00:00,13081.753030631548
2018-01-18 21:00:00,17117.650984339984
2018-01-19 00:00:00,16300.937821036337
2018-01-19 03:00:00,9579.631553033294
2018-01-19 06:00:00,8555.04775374677
2018-01-19 09:00:00,15284.516368537721
2018-01-19 12:00:00,16678.79071921735
2018-01-19 15:00:00,14810.734527316932
2018-01-19 18:00:00,13234.773585050487
2018-01-19 21:00:00,16043.570087561051
2018-01-20 00:00:00,14817.119934099364
2018-01-20 03:00:00,6644.40497410418
2018-01-20 06:00:00,4328.954324455607
2018-01-20 09:00:00,8326.939749851348
2018-01-20 12:00:00,12684.389179037871
2018-01-20 15:00:00,10279.918027814876
2018-01-20 18:00:00,9644.058237142171
2018-01-20 21:00:00,12288.68364992824
2018-01-21 00:00:00,8861.72552847823
2018-01-21 03:00:00,618.1744836501027
2018-01-21 06:00:00,1101.887849906281
2018-01-21 09:00:00,3856.0565441708854
2018-01-21 12:00:00,5579.724732592602
2018-01-21 15:00:00,5397.405528803889
2018-01-21 18:00:00,3892.4545183045
2018-01-21 21:00:00,9820.391180864306
2018-01-22 00:00:00,13268.866387542472
2018-01-22 03:00:00,8442.670885360107
2018-01-22 06:00:00,3911.9429084624053
2018-01-22 09:00:00,13092.57583243397
2018-01-22 12:00:00,15477.244267726031
2018-01-22 15:00:00,14276.799667876237
2018-01-22 18:00:00,12903.521085382534
2018-01-22 21:00:00,17042.97727222548
2018-01-23 00:00:00,14692.030330029023
2018-01-23 03:00:00,6652.657642796027
