time,load_shortfall_3h
2018-01-01 00:00:00,9266.403333333352
2018-01-01 03:00:00,5794.056666666685
2018-01-01 06:00:00,5024.946666666678
2018-01-01 09:00:00,6065.0266666666885
2018-01-01 12:00:00,6182.516666666671
2018-01-01 15:00:00,6884.770000000005
2018-01-01 18:00:00,6526.023333333334
2018-01-01 21:00:00,6701.376666666669
2018-01-02 00:00:00,9777.363333333327
2018-01-02 03:00:00,5775.443333333336
2018-01-02 06:00:00,4796.790000000003
2018-01-02 09:00:00,4551.610000000001
2018-01-02 12:00:00,5277.206666666668
2018-01-02 15:00:00,4734.55
2018-01-02 18:00:00,4746.833333333334
2018-01-02 21:00:00,5202.696666666668
2018-01-03 00:00:00,8156.7633333333315
2018-01-03 03:00:00,4362.540000000003
2018-01-03 06:00:00,3572.9633333333345
2018-01-03 09:00:00,3706.87
2018-01-03 12:00:00,4621.3099999999995
2018-01-03 15:00:00,4719.476666666666
2018-01-03 18:00:00,4116.86
2018-01-03 21:00:00,4032.8599999999988
2018-01-04 00:00:00,7327.429999999997
2018-01-04 03:00:00,4435.793333333335
2018-01-04 06:00:00,4046.213333333335
2018-01-04 09:00:00,3662.1733333333314
2018-01-04 12:00:00,4592.743333333331
2018-01-04 15:00:00,7652.579999999999
2018-01-04 18:00:00,7770.623333333333
2018-01-04 21:00:00,7724.619999999999
2018-01-05 00:00:00,10785.483333333326
2018-01-05 03:00:00,7623.323333333335
2018-01-05 06:00:00,6139.75333333333
2018-01-05 09:00:00,8590.873333333337
2018-01-05 12:00:00,9243.083333333325
2018-01-05 15:00:00,8677.399999999996
2018-01-05 18:00:00,8242.393333333333
2018-01-05 21:00:00,7946.966666666669
2018-01-06 00:00:00,7226.040000000003
2018-01-06 03:00:00,6358.51
2018-01-06 06:00:00,6050.199999999995
2018-01-06 09:00:00,5923.833333333332
2018-01-06 12:00:00,6466.896666666667
2018-01-06 15:00:00,6786.536666666669
2018-01-06 18:00:00,6744.5633333333335
2018-01-06 21:00:00,6678.143333333333
2018-01-07 00:00:00,7439.879999999997
2018-01-07 03:00:00,6151.056666666667
2018-01-07 06:00:00,5806.733333333334
2018-01-07 09:00:00,6128.13666666667
2018-01-07 12:00:00,6175.729999999994
2018-01-07 15:00:00,6852.933333333328
2018-01-07 18:00:00,7164.063333333328
2018-01-07 21:00:00,6880.796666666665
2018-01-08 00:00:00,13655.476666666662
2018-01-08 03:00:00,9186.189999999995
2018-01-08 06:00:00,8202.169999999998
2018-01-08 09:00:00,12087.353333333325
2018-01-08 12:00:00,13510.799999999996
2018-01-08 15:00:00,13567.106666666663
2018-01-08 18:00:00,13190.289999999997
2018-01-08 21:00:00,13648.659999999998
2018-01-09 00:00:00,14728.96333333333
2018-01-09 03:00:00,8903.526666666667
2018-01-09 06:00:00,9025.220000000003
2018-01-09 09:00:00,12308.900000000009
2018-01-09 12:00:00,13699.516666666674
2018-01-09 15:00:00,12827.586666666672
2018-01-09 18:00:00,12356.280000000004
2018-01-09 21:00:00,12564.733333333343
2018-01-10 00:00:00,13553.339999999995
2018-01-10 03:00:00,7430.809999999993
2018-01-10 06:00:00,8076.406666666666
2018-01-10 09:00:00,12061.65666666667
2018-01-10 12:00:00,13383.620000000003
2018-01-10 15:00:00,12508.516666666668
2018-01-10 18:00:00,11977.000000000002
2018-01-10 21:00:00,12254.64666666666
2018-01-11 00:00:00,12356.229999999998
2018-01-11 03:00:00,8298.136666666664
2018-01-11 06:00:00,7138.193333333328
2018-01-11 09:00:00,11929.243333333347
2018-01-11 12:00:00,12939.420000000006
2018-01-11 15:00:00,12347.630000000005
2018-01-11 18:00:00,12626.249999999998
2018-01-11 21:00:00,13674.570000000007
2018-01-12 00:00:00,13487.143333333337
2018-01-12 03:00:00,8867.889999999996
2018-01-12 06:00:00,7138.083333333335
2018-01-12 09:00:00,12675.155000000004
2018-01-12 12:00:00,14906.453333333333
2018-01-12 15:00:00,15583.219999999994
2018-01-12 18:00:00,15732.729999999998
2018-01-12 21:00:00,16658.713333333322
2018-01-13 00:00:00,11627.370000000004
2018-01-13 03:00:00,8755.313333333332
2018-01-13 06:00:00,7877.029999999995
2018-01-13 09:00:00,9444.653333333326
2018-01-13 12:00:00,10252.636666666665
2018-01-13 15:00:00,9955.876666666667
2018-01-13 18:00:00,9657.376666666676
2018-01-13 21:00:00,8652.936666666674
2018-01-14 00:00:00,9594.610000000004
2018-01-14 03:00:00,7789.463333333334
2018-01-14 06:00:00,5914.600000000002
2018-01-14 09:00:00,6569.513333333332
2018-01-14 12:00:00,6876.086666666667
2018-01-14 15:00:00,7027.62
2018-01-14 18:00:00,7772.953333333341
2018-01-14 21:00:00,7884.570000000004
2018-01-15 00:00:00,14202.329999999998
2018-01-15 03:00:00,8189.626666666661
