time,load_shortfall_3h
2018-01-01 00:00:00,12731.1666666667
2018-01-01 03:00:00,8208.555555555567
2018-01-01 06:00:00,4312.000000000033
2018-01-01 09:00:00,3531.6666666666665
2018-01-01 12:00:00,4495.6666666667
2018-01-01 15:00:00,5324.555555555567
2018-01-01 18:00:00,4854.111111111134
2018-01-01 21:00:00,8938.1111111111
2018-01-02 00:00:00,8918.0
2018-01-02 03:00:00,4855.333333333333
2018-01-02 06:00:00,2886.3333333333335
2018-01-02 09:00:00,8073.8888888889005
2018-01-02 12:00:00,10662.1111111111
2018-01-02 15:00:00,9711.777777777801
2018-01-02 18:00:00,8695.222222222234
2018-01-02 21:00:00,12977.444444444433
2018-01-03 00:00:00,12098.555555555533
2018-01-03 03:00:00,2617.3333333333335
2018-01-03 06:00:00,1101.5555555555666
2018-01-03 09:00:00,5579.7777777778
2018-01-03 12:00:00,7577.333333333333
2018-01-03 15:00:00,5935.0
2018-01-03 18:00:00,4491.444444444433
2018-01-03 21:00:00,8023.111111111134
2018-01-04 00:00:00,8001.555555555533
2018-01-04 03:00:00,2018.7777777778
2018-01-04 06:00:00,179.11111111110003
2018-01-04 09:00:00,4459.7777777777665
2018-01-04 12:00:00,5330.333333333333
2018-01-04 15:00:00,3418.6666666666665
2018-01-04 18:00:00,1509.8888888889003
2018-01-04 21:00:00,3563.7777777778006
2018-01-05 00:00:00,7233.0
2018-01-05 03:00:00,2668.7777777777997
2018-01-05 06:00:00,2110.111111111133
2018-01-05 09:00:00,341.4444444444334
2018-01-05 12:00:00,1005.8888888888997
2018-01-05 15:00:00,-830.1666666666503
2018-01-05 18:00:00,-2287.16666666665
2018-01-05 21:00:00,2373.4444444444334
2018-01-06 00:00:00,6944.666666666667
2018-01-06 03:00:00,9571.1111111111
2018-01-06 06:00:00,8834.0
2018-01-06 09:00:00,12906.666666666666
2018-01-06 12:00:00,13089.555555555533
2018-01-06 15:00:00,13045.555555555567
2018-01-06 18:00:00,12727.000000000035
2018-01-06 21:00:00,13623.222222222199
2018-01-07 00:00:00,14330.0
2018-01-07 03:00:00,11935.666666666666
2018-01-07 06:00:00,10835.0
2018-01-07 09:00:00,12812.111111111133
2018-01-07 12:00:00,14039.777777777766
2018-01-07 15:00:00,13179.333333333334
2018-01-07 18:00:00,12157.333333333334
2018-01-07 21:00:00,12556.666666666666
2018-01-08 00:00:00,13322.8888888889
2018-01-08 03:00:00,11097.0
2018-01-08 06:00:00,9820.222222222234
2018-01-08 09:00:00,12665.444444444433
2018-01-08 12:00:00,15507.777777777766
2018-01-08 15:00:00,16070.555555555567
2018-01-08 18:00:00,15413.555555555533
2018-01-08 21:00:00,15436.444444444467
2018-01-09 00:00:00,15205.777777777801
2018-01-09 03:00:00,11334.444444444433
2018-01-09 06:00:00,10226.777777777766
2018-01-09 09:00:00,14045.555555555567
2018-01-09 12:00:00,15599.8888888889
2018-01-09 15:00:00,15618.222222222234
2018-01-09 18:00:00,14400.666666666666
2018-01-09 21:00:00,13883.000000000035
2018-01-10 00:00:00,14564.666666666666
2018-01-10 03:00:00,12123.222222222199
2018-01-10 06:00:00,11181.222222222234
2018-01-10 09:00:00,12710.0
2018-01-10 12:00:00,13390.222222222234
2018-01-10 15:00:00,12517.111111111133
2018-01-10 18:00:00,11161.777777777766
2018-01-10 21:00:00,13301.0
2018-01-11 00:00:00,14070.666666666633
2018-01-11 03:00:00,8846.333333333334
2018-01-11 06:00:00,6013.8888888889005
2018-01-11 09:00:00,6417.7777777777665
2018-01-11 12:00:00,7330.444444444433
2018-01-11 15:00:00,7793.7777777778
2018-01-11 18:00:00,7137.444444444467
2018-01-11 21:00:00,10491.222222222234
2018-01-12 00:00:00,10389.555555555567
2018-01-12 03:00:00,12885.555555555533
2018-01-12 06:00:00,11247.222222222234
2018-01-12 09:00:00,16886.000000000033
2018-01-12 12:00:00,19157.555555555533
2018-01-12 15:00:00,17913.0
2018-01-12 18:00:00,18236.0
2018-01-12 21:00:00,20458.444444444434
2018-01-13 00:00:00,18848.666666666668
2018-01-13 03:00:00,6624.2222222222335
2018-01-13 06:00:00,4045.7777777777665
2018-01-13 09:00:00,11851.666666666666
2018-01-13 12:00:00,14160.8888888889
2018-01-13 15:00:00,12176.555555555533
2018-01-13 18:00:00,11721.777777777766
2018-01-13 21:00:00,14667.777777777766
2018-01-14 00:00:00,13457.999999999965
2018-01-14 03:00:00,6618.555555555567
2018-01-14 06:00:00,3435.7777777777665
2018-01-14 09:00:00,9635.555555555533
2018-01-14 12:00:00,12709.0
2018-01-14 15:00:00,11702.777777777801
2018-01-14 18:00:00,11135.333333333334
2018-01-14 21:00:00,14014.777777777766
2018-01-15 00:00:00,12944.111111111133
2018-01-15 03:00:00,6082.888888888866
2018-01-15 06:00:00,2266.4444444444334
2018-01-15 09:00:00,7661.0
