time,load_shortfall_3h
2018-01-01 00:00:00,8689.382118897489
2018-01-01 03:00:00,4199.860953350581
2018-01-01 06:00:00,2306.834806341225
2018-01-01 09:00:00,5797.641796765009
2018-01-01 12:00:00,6407.40601532567
2018-01-01 15:00:00,7045.943120892958
2018-01-01 18:00:00,6940.559099919026
2018-01-01 21:00:00,9291.378319109119
2018-01-02 00:00:00,5301.881018449534
2018-01-02 03:00:00,345.1340627721778
2018-01-02 06:00:00,-1053.6264045425596
2018-01-02 09:00:00,2852.9304447783456
2018-01-02 12:00:00,4077.4928809609505
2018-01-02 15:00:00,3618.5581708391805
2018-01-02 18:00:00,4865.294464069415
2018-01-02 21:00:00,7213.756294996861
2018-01-03 00:00:00,5673.798120824918
2018-01-03 03:00:00,-216.7443186168431
2018-01-03 06:00:00,-1599.7889994895343
2018-01-03 09:00:00,2278.4469317367416
2018-01-03 12:00:00,3502.2532233331035
2018-01-03 15:00:00,2575.084515995139
2018-01-03 18:00:00,2118.54097903583
2018-01-03 21:00:00,4319.174796260751
2018-01-04 00:00:00,5522.706083796168
2018-01-04 03:00:00,1190.4488904315833
2018-01-04 06:00:00,-244.45133786001227
2018-01-04 09:00:00,3702.530347075495
2018-01-04 12:00:00,4928.004107238619
2018-01-04 15:00:00,3999.6292027215272
2018-01-04 18:00:00,3342.7284945507045
2018-01-04 21:00:00,5413.693549195014
2018-01-05 00:00:00,5592.621260544232
2018-01-05 03:00:00,3004.9363454875515
2018-01-05 06:00:00,2184.512825182274
2018-01-05 09:00:00,4839.507149021552
2018-01-05 12:00:00,6065.950536091928
2018-01-05 15:00:00,5646.756456965506
2018-01-05 18:00:00,5010.531407503009
2018-01-05 21:00:00,6745.029975811992
2018-01-06 00:00:00,10865.231515819998
2018-01-06 03:00:00,8710.879277562664
2018-01-06 06:00:00,7009.663953493113
2018-01-06 09:00:00,10393.57870532666
2018-01-06 12:00:00,11622.929403204265
2018-01-06 15:00:00,11202.793542666219
2018-01-06 18:00:00,10757.849415906358
2018-01-06 21:00:00,12303.437572386683
2018-01-07 00:00:00,13691.174941885803
2018-01-07 03:00:00,11002.910903154627
2018-01-07 06:00:00,9300.227065845085
2018-01-07 09:00:00,12686.830596777707
2018-01-07 12:00:00,13916.964635132781
2018-01-07 15:00:00,13496.569912824365
2018-01-07 18:00:00,13051.341826114072
2018-01-07 21:00:00,14597.874501291662
2018-01-08 00:00:00,14681.125920177004
2018-01-08 03:00:00,11002.910903154627
2018-01-08 06:00:00,9300.227065845085
2018-01-08 09:00:00,12686.830596777707
2018-01-08 12:00:00,13916.964635132781
2018-01-08 15:00:00,13496.569912824365
2018-01-08 18:00:00,13051.341826114072
2018-01-08 21:00:00,14597.874501291662
2018-01-09 00:00:00,14681.125920177004
2018-01-09 03:00:00,11002.910903154627
2018-01-09 06:00:00,9300.227065845085
2018-01-09 09:00:00,12686.830596777707
2018-01-09 12:00:00,13916.964635132781
2018-01-09 15:00:00,13496.569912824365
2018-01-09 18:00:00,13051.341826114072
2018-01-09 21:00:00,14597.874501291662
2018-01-10 00:00:00,14789.520100165773
2018-01-10 03:00:00,11002.910903154627
2018-01-10 06:00:00,9300.227065845085
2018-01-10 09:00:00,12686.830596777707
2018-01-10 12:00:00,13916.964635132781
2018-01-10 15:00:00,13496.569912824365
2018-01-10 18:00:00,13051.341826114072
2018-01-10 21:00:00,14597.874501291662
2018-01-11 00:00:00,12716.826961717446
2018-01-11 03:00:00,9873.901899947306
2018-01-11 06:00:00,7086.050663340506
2018-01-11 09:00:00,10615.295872314153
2018-01-11 12:00:00,11276.501379979563
2018-01-11 15:00:00,11424.566051477175
2018-01-11 18:00:00,11305.319086948508
2018-01-11 21:00:00,14206.834160541448
2018-01-12 00:00:00,16997.030532577115
2018-01-12 03:00:00,12958.629167336652
2018-01-12 06:00:00,11522.525983494113
2018-01-12 09:00:00,15056.643287853789
2018-01-12 12:00:00,16563.610967454144
2018-01-12 15:00:00,15866.835935162035
2018-01-12 18:00:00,15421.361782239484
2018-01-12 21:00:00,16968.71845442492
2018-01-13 00:00:00,13249.567848174222
2018-01-13 03:00:00,8650.099214686257
2018-01-13 06:00:00,6065.1652023992765
2018-01-13 09:00:00,10818.964923781956
2018-01-13 12:00:00,12324.350201405114
2018-01-13 15:00:00,11485.91795346727
2018-01-13 18:00:00,11082.432189430874
2018-01-13 21:00:00,12729.060744835233
2018-01-14 00:00:00,12751.845980145068
2018-01-14 03:00:00,8227.577513626204
2018-01-14 06:00:00,6065.1652023992765
2018-01-14 09:00:00,10818.964923781956
2018-01-14 12:00:00,12324.350201405114
2018-01-14 15:00:00,11485.91795346727
2018-01-14 18:00:00,11082.432189430874
2018-01-14 21:00:00,12729.060744835233
2018-01-15 00:00:00,12751.845980145068
2018-01-15 03:00:00,8227.577513626204
2018-01-15 06:00:00,6065.1652023992765
2018-01-15 09:00:00,10818.964923781956
2018-01-15 12:00:00,12324.350201405114
2018-01-15 15:00:00,11485.91795346727
2018-01-15 18:00:00,11082.432189430874
2018-01-15 21:00:00,12729.060744835233
2018-01-16 00:00:00,12455.775373596765
2018-01-16 03:00:00,7931.94929037141
2018-01-16 06:00:00,5769.846465554987
2018-01-16 09:00:00,10279.618322481512
2018-01-16 12:00:00,12028.313948554547
2018-01-16 15:00:00,11189.95271481724
2018-01-16 18:00:00,10786.50301314334
2018-01-16 21:00:00,12432.99193981457
2018-01-17 00:00:00,12455.775373596765
2018-01-17 03:00:00,8028.355713458722
2018-01-17 06:00:00,5866.1505024261405
2018-01-17 09:00:00,10376.108385861642
2018-01-17 12:00:00,12124.854780545562
2018-01-17 15:00:00,11286.470191762051
2018-01-17 18:00:00,10883.008624473776
2018-01-17 21:00:00,12529.54347295312
2018-01-18 00:00:00,12455.775373596765
2018-01-18 03:00:00,8028.355713458722
2018-01-18 06:00:00,5866.1505024261405
2018-01-18 09:00:00,10376.108385861642
