time,load_shortfall_3h
2018-01-01 00:00:00,19708.190545929854
2018-01-01 03:00:00,4816.782517565083
2018-01-01 06:00:00,11060.339761395595
2018-01-01 09:00:00,15553.206788479214
2018-01-01 12:00:00,12261.97382484935
2018-01-01 15:00:00,10103.521925155412
2018-01-01 18:00:00,11341.297647864896
2018-01-01 21:00:00,12210.423319471622
2018-01-02 00:00:00,9498.152810324917
2018-01-02 03:00:00,4982.741471279688
2018-01-02 06:00:00,10215.869229408014
2018-01-02 09:00:00,14888.22929699952
2018-01-02 12:00:00,12087.040002612914
2018-01-02 15:00:00,10393.859735203348
2018-01-02 18:00:00,10397.891088049848
2018-01-02 21:00:00,12858.917058615949
2018-01-03 00:00:00,9777.612277741386
2018-01-03 03:00:00,6994.902010220692
2018-01-03 06:00:00,9728.905021054743
2018-01-03 09:00:00,14338.15262204417
2018-01-03 12:00:00,11985.755720391238
2018-01-03 15:00:00,10620.647375822524
2018-01-03 18:00:00,10407.231984225915
2018-01-03 21:00:00,12408.210686711558
2018-01-04 00:00:00,9838.832370639917
2018-01-04 03:00:00,7935.201601550221
2018-01-04 06:00:00,10551.728054179295
2018-01-04 09:00:00,14850.589589479427
2018-01-04 12:00:00,12187.399679864808
2018-01-04 15:00:00,11281.266910388651
2018-01-04 18:00:00,11245.704546750561
2018-01-04 21:00:00,12628.400844142932
2018-01-05 00:00:00,9694.506553610649
2018-01-05 03:00:00,8552.503189194038
2018-01-05 06:00:00,10982.734014304775
2018-01-05 09:00:00,14397.456724868984
2018-01-05 12:00:00,11942.916888803791
2018-01-05 15:00:00,11871.082851497402
2018-01-05 18:00:00,11276.009689100434
2018-01-05 21:00:00,13188.159363177068
2018-01-06 00:00:00,10723.57225759312
2018-01-06 03:00:00,7840.643792729981
2018-01-06 06:00:00,9751.32257399382
2018-01-06 09:00:00,13739.456298371666
2018-01-06 12:00:00,11524.38368160921
2018-01-06 15:00:00,10890.916913145218
2018-01-06 18:00:00,10938.336920124031
2018-01-06 21:00:00,12198.639420763679
2018-01-07 00:00:00,10008.66148579819
2018-01-07 03:00:00,7836.604098310775
2018-01-07 06:00:00,10187.174283509768
2018-01-07 09:00:00,13738.301004365392
2018-01-07 12:00:00,12314.408188597883
2018-01-07 15:00:00,10939.817074224615
2018-01-07 18:00:00,10782.894602053411
2018-01-07 21:00:00,12407.998529877563
2018-01-08 00:00:00,8825.596534651042
2018-01-08 03:00:00,9047.931388429028
2018-01-08 06:00:00,10266.548065665182
2018-01-08 09:00:00,13332.655775617848
2018-01-08 12:00:00,12426.083441776822
2018-01-08 15:00:00,10881.14715040862
2018-01-08 18:00:00,10732.225148244408
2018-01-08 21:00:00,12667.188957782144
2018-01-09 00:00:00,9895.891294434707
2018-01-09 03:00:00,8187.249401705885
2018-01-09 06:00:00,10168.710195147001
2018-01-09 09:00:00,12908.577154533794
2018-01-09 12:00:00,12306.51107032806
2018-01-09 15:00:00,10277.175212216638
2018-01-09 18:00:00,10964.369467161925
2018-01-09 21:00:00,12714.045589290987
2018-01-10 00:00:00,9781.186330510847
2018-01-10 03:00:00,7535.433799907731
2018-01-10 06:00:00,10129.830395840767
2018-01-10 09:00:00,13293.380348565874
2018-01-10 12:00:00,11515.868447005143
2018-01-10 15:00:00,10859.087871935451
2018-01-10 18:00:00,10596.760842897795
2018-01-10 21:00:00,13056.691007112813
2018-01-11 00:00:00,10226.302777040075
2018-01-11 03:00:00,7893.456394832951
2018-01-11 06:00:00,10568.302696528011
2018-01-11 09:00:00,13461.815728413898
2018-01-11 12:00:00,11386.810790996915
2018-01-11 15:00:00,10923.759113776727
2018-01-11 18:00:00,11406.509307172777
2018-01-11 21:00:00,11977.425304841738
2018-01-12 00:00:00,9896.662208960597
2018-01-12 03:00:00,8894.280134388484
2018-01-12 06:00:00,10654.77180322724
2018-01-12 09:00:00,13521.79761169017
2018-01-12 12:00:00,11742.599525377109
2018-01-12 15:00:00,10696.669464739542
2018-01-12 18:00:00,11433.855525775354
2018-01-12 21:00:00,12455.274338028472
2018-01-13 00:00:00,10184.720294275174
2018-01-13 03:00:00,9469.72880115271
2018-01-13 06:00:00,10947.777353827218
2018-01-13 09:00:00,13266.886669048632
2018-01-13 12:00:00,11812.416124213803
2018-01-13 15:00:00,11027.008046890925
2018-01-13 18:00:00,11249.549013595875
2018-01-13 21:00:00,12281.454314967423
2018-01-14 00:00:00,10226.53342292938
2018-01-14 03:00:00,9768.869759502737
2018-01-14 06:00:00,10992.353084447148
2018-01-14 09:00:00,13507.959884453634
2018-01-14 12:00:00,12239.643754858611
2018-01-14 15:00:00,11006.271912950477
2018-01-14 18:00:00,11492.313762874886
2018-01-14 21:00:00,12082.100945370401
2018-01-15 00:00:00,10499.138310730741
2018-01-15 03:00:00,10121.981924965412
2018-01-15 06:00:00,10560.044132178717
2018-01-15 09:00:00,12365.82700521144
2018-01-15 12:00:00,12048.824052208294
2018-01-15 15:00:00,11260.062883289555
2018-01-15 18:00:00,10932.714326909429
2018-01-15 21:00:00,11821.67427890492
2018-01-16 00:00:00,10275.789909625524
2018-01-16 03:00:00,9486.692987645598
2018-01-16 06:00:00,9940.447596714206
2018-01-16 09:00:00,11466.457790256734
2018-01-16 12:00:00,11654.631355524838
2018-01-16 15:00:00,11026.645641688008
2018-01-16 18:00:00,10652.99389381239
2018-01-16 21:00:00,11842.341879570291
2018-01-17 00:00:00,10677.735687374481
2018-01-17 03:00:00,9470.68531242588
2018-01-17 06:00:00,10727.383839789645
2018-01-17 09:00:00,12133.15640935748
2018-01-17 12:00:00,11807.573812180894
2018-01-17 15:00:00,11275.731608265958
2018-01-17 18:00:00,11365.600716210573
2018-01-17 21:00:00,11896.426015545112
2018-01-18 00:00:00,10866.896453543191
2018-01-18 03:00:00,10312.8039358405
2018-01-18 06:00:00,11552.668117497436
2018-01-18 09:00:00,13113.950050201689
2018-01-18 12:00:00,12022.83061437724
2018-01-18 15:00:00,11458.642986341862
2018-01-18 18:00:00,11872.24303076864
2018-01-18 21:00:00,12101.124775948343
2018-01-19 00:00:00,10873.949340646763
2018-01-19 03:00:00,10158.754351911415
2018-01-19 06:00:00,11266.661111491876
2018-01-19 09:00:00,12642.264275315385
2018-01-19 12:00:00,12022.438089330348
2018-01-19 15:00:00,11188.32009609331
2018-01-19 18:00:00,11683.3061172331
2018-01-19 21:00:00,11831.324435753593
2018-01-20 00:00:00,10423.870919502533
2018-01-20 03:00:00,10349.73643847363
2018-01-20 06:00:00,11148.439329271385
2018-01-20 09:00:00,12242.81548612415
2018-01-20 12:00:00,11672.105218458233
2018-01-20 15:00:00,11024.306150970962
2018-01-20 18:00:00,11662.844276515221
2018-01-20 21:00:00,11684.25618894825
2018-01-21 00:00:00,10192.15587364111
2018-01-21 03:00:00,9946.707362658924
2018-01-21 06:00:00,10763.9812313417
2018-01-21 09:00:00,11977.394366331217
2018-01-21 12:00:00,11372.27973831009
2018-01-21 15:00:00,11511.876567833997
2018-01-21 18:00:00,11301.336363515828
2018-01-21 21:00:00,11461.530174970021
2018-01-22 00:00:00,9973.387471306673
2018-01-22 03:00:00,10664.075705138566
2018-01-22 06:00:00,10431.989295654565
2018-01-22 09:00:00,10786.082080815211
2018-01-22 12:00:00,11283.024459766533
2018-01-22 15:00:00,11403.55693998965
2018-01-22 18:00:00,10982.634524770778
2018-01-22 21:00:00,11291.539977908256
2018-01-23 00:00:00,10761.72220105955
2018-01-23 03:00:00,10238.177621977042
2018-01-23 06:00:00,10076.485689163535
2018-01-23 09:00:00,10564.043441097721
2018-01-23 12:00:00,11165.097002078577
2018-01-23 15:00:00,10959.308821095115
2018-01-23 18:00:00,10633.388334334622
2018-01-23 21:00:00,10929.493077924244
2018-01-24 00:00:00,10518.536372211584
2018-01-24 03:00:00,10180.760089492556
2018-01-24 06:00:00,10264.950134377012
2018-01-24 09:00:00,11109.305046178108
2018-01-24 12:00:00,11205.040745845561
2018-01-24 15:00:00,11043.051584239836
2018-01-24 18:00:00,11101.455344696047
2018-01-24 21:00:00,11362.321290397475
2018-01-25 00:00:00,10812.75331819486
2018-01-25 03:00:00,10628.841909174122
2018-01-25 06:00:00,11096.907568784856
2018-01-25 09:00:00,12007.870291714333
2018-01-25 12:00:00,11757.846244751447
2018-01-25 15:00:00,11312.454376682093
2018-01-25 18:00:00,11687.63987230267
2018-01-25 21:00:00,11750.703120561924
2018-01-26 00:00:00,11371.14797637038
2018-01-26 03:00:00,10813.026978314652
2018-01-26 06:00:00,11461.64824037369
2018-01-26 09:00:00,11960.485027904439
2018-01-26 12:00:00,11805.08093812563
2018-01-26 15:00:00,11133.430196977097
2018-01-26 18:00:00,11643.82858692649
2018-01-26 21:00:00,11633.201596758501
2018-01-27 00:00:00,11446.971655666708
2018-01-27 03:00:00,10599.133571023236
2018-01-27 06:00:00,11358.440203518787
2018-01-27 09:00:00,12098.23865654837
2018-01-27 12:00:00,11339.804522688251
2018-01-27 15:00:00,11054.532934052331
2018-01-27 18:00:00,11670.798792750498
2018-01-27 21:00:00,11528.827130649888
2018-01-28 00:00:00,11041.775504303065
2018-01-28 03:00:00,10840.445438193907
2018-01-28 06:00:00,11340.276716581811
2018-01-28 09:00:00,11013.493199292621
2018-01-28 12:00:00,11388.59288423949
2018-01-28 15:00:00,11015.24640429123
2018-01-28 18:00:00,11519.585114001648
2018-01-28 21:00:00,11109.805330905217
2018-01-29 00:00:00,10825.029861895393
2018-01-29 03:00:00,10825.029861895393
2018-01-29 06:00:00,10825.029861895393
2018-01-29 09:00:00,10825.029861895393
2018-01-29 12:00:00,10825.029861895393
2018-01-29 15:00:00,10825.029861895393
2018-01-29 18:00:00,10825.029861895393
2018-01-29 21:00:00,10825.029861895393
2018-01-30 00:00:00,10825.034746690377
2018-01-30 03:00:00,10825.034746690377
2018-01-30 06:00:00,10825.034746690377
2018-01-30 09:00:00,10825.034746690377
2018-01-30 12:00:00,10825.034746690377
2018-01-30 15:00:00,10825.034746690377
2018-01-30 18:00:00,10825.034746690377
2018-01-30 21:00:00,10825.034746690377
2018-01-31 00:00:00,10825.039631485344
2018-01-31 03:00:00,10825.039631485344
2018-01-31 06:00:00,10825.039631485344
2018-01-31 09:00:00,10825.039631485344
2018-01-31 12:00:00,10825.039631485344
2018-01-31 15:00:00,10825.039631485344
2018-01-31 18:00:00,10825.039631485344
2018-01-31 21:00:00,10825.039631485344
2018-02-01 00:00:00,10824.8949915075
2018-02-01 03:00:00,10824.8949915075
2018-02-01 06:00:00,10824.8949915075
2018-02-01 09:00:00,10824.8949915075
2018-02-01 12:00:00,10824.8949915075
2018-02-01 15:00:00,10824.8949915075
2018-02-01 18:00:00,10824.8949915075
2018-02-01 21:00:00,10824.8949915075
2018-02-02 00:00:00,10824.899876302772
2018-02-02 03:00:00,10824.899876302772
2018-02-02 06:00:00,10824.899876302772
2018-02-02 09:00:00,10824.899876302772
2018-02-02 12:00:00,10824.899876302772
2018-02-02 15:00:00,10824.899876302772
2018-02-02 18:00:00,10824.899876302772
2018-02-02 21:00:00,10824.899876302772
2018-02-03 00:00:00,10824.904761098029
2018-02-03 03:00:00,10824.904761098029
2018-02-03 06:00:00,10824.904761098029
2018-02-03 09:00:00,10824.904761098029
2018-02-03 12:00:00,10824.904761098029
2018-02-03 15:00:00,10824.904761098029
2018-02-03 18:00:00,10824.904761098029
2018-02-03 21:00:00,10824.904761098029
2018-02-04 00:00:00,10824.90964589328
2018-02-04 03:00:00,10824.90964589328
2018-02-04 06:00:00,10824.90964589328
2018-02-04 09:00:00,10824.90964589328
2018-02-04 12:00:00,10824.90964589328
2018-02-04 15:00:00,10824.90964589328
2018-02-04 18:00:00,10824.90964589328
2018-02-04 21:00:00,10824.90964589328
2018-02-05 00:00:00,10824.914530688515
2018-02-05 03:00:00,10824.914530688515
2018-02-05 06:00:00,10824.914530688515
